"Text","Binary_Sentiment","Cont_Sentiment"
"would none but i might venge my cousin's death!","1.0","2.6758644580841064"
"lady","1.0","5.6458840370178223"
"we will have vengeance for it, fear thou not","0.0","-3.7309370040893555"
"then weep no more","1.0","2.1667816638946533"
"i'll send to one in mantua,      where that same banish'd runagate doth live,      shall give him such an unaccustom'd dram      that he shall soon keep tybalt company       and then i hope thou wilt be satisfied","0.0","-0.58908629417419434"
"jul","0.0","-1.5365645885467529"
"indeed i never shall be satisfied      with romeo till i behold him  dead       is my poor heart so for a kinsman vex'd","1.0","2.0429718494415283"
"madam, if you could find out but a man      to bear a poison, i would temper it       that romeo should, upon receipt thereof,      soon sleep in quiet","0.0","-0.43416857719421387"
"o, how my heart abhors      to hear him nam'd and cannot come to him,      to wreak the love i bore my cousin tybalt      upon his body that hath slaughter'd him!","0.0","-1.3311243057250977"
"lady","1.0","5.6458840370178223"
"find thou the means, and i'll find such a man","1.0","1.7041966915130615"
"but now i'll tell thee joyful tidings, girl","0.0","-0.35759115219116211"
"jul","0.0","-1.5365645885467529"
"and joy comes well in such a needy time","0.0","-1.962623119354248"
"what are they, i beseech your ladyship?","1.0","2.8265337944030762"
"lady","1.0","5.6458840370178223"
"well, well, thou hast a careful father, child       one who, to put thee from thy heaviness,      hath sorted out a sudden day of joy      that thou expects not nor i look'd not for","0.0","-3.4252235889434814"
"jul","0.0","-1.5365645885467529"
"madam, in happy time!","1.0","4.6525793075561523"
"what day is that?","1.0","4.2493300437927246"
"lady","1.0","5.6458840370178223"
"marry, my child, early next thursday morn      the gallant, young, and noble gentleman,      the county paris, at saint peter's church,      shall happily make thee there a joyful bride","1.0","1.2694342136383057"
"jul","0.0","-1.5365645885467529"
"now by saint peter's church, and peter too,      he shall not make me there a joyful bride!","1.0","3.3522703647613525"
"i wonder at this haste, that i must wed      ere he that should be husband comes to woo","1.0","4.1729545593261719"
"i pray you tell my lord and father, madam,      i will not marry yet  and when i do, i swear      it shall be romeo, whom you know i hate,      rather than paris","0.0","-0.22536218166351318"
"these are news indeed!","0.0","-0.14486169815063477"
"lady","1.0","5.6458840370178223"
"here comes your father","1.0","5.5683832168579102"
"tell him so yourself,      and see how be will take it at your hands","1.0","0.29942095279693604"
"enter capulet and nurse","1.0","6.4070334434509277"
"cap","0.0","-1.5365645885467529"
"when the sun sets the air doth drizzle dew,      but for the sunset of my brother's son      it rains downright","0.0","-4.0601329803466797"
"how now?","1.0","6.211634635925293"
"a conduit, girl?","1.0","2.5408506393432617"
"what, still in tears?","1.0","2.5798463821411133"
"evermore show'ring?","1.0","3.0577826499938965"
"in one little body      thou counterfeit'st a bark, a sea, a wind       for still thy eyes, which i may call the sea,      do ebb and flow with tears  the bark thy body is      sailing in this salt flood  the winds, thy sighs,      who, raging with thy tears and they with them,      without a sudden calm will overset      thy tempest tossed body","1.0","2.3304686546325684"
"how now, wife?","1.0","6.8901028633117676"
"have you delivered to her our decree?","1.0","1.1415271759033203"
"lady","1.0","5.6458840370178223"
"ay, sir  but she will none, she gives you thanks","1.0","1.6709911823272705"
"i would the fool were married to her grave!","0.0","-4.7479739189147949"
"cap","0.0","-1.5365645885467529"
"soft!","1.0","2.4769101142883301"
"take me with you, take me with you, wife","1.0","4.7651448249816895"
"how?","1.0","4.7736587524414062"
"will she none?","1.0","3.0797548294067383"
"doth she not give us thanks?","1.0","4.4643940925598145"
"is she not proud?","1.0","5.5287837982177734"
"doth she not count her blest,      unworthy as she is, that we have wrought      so worthy a gentleman to be her bridegroom?","1.0","1.9358384609222412"
"jul","0.0","-1.5365645885467529"
"not proud you have, but thankful that you have","1.0","2.4486842155456543"
"proud can i never be of what i hate,      but thankful even for hate that is meant love","1.0","4.7854418754577637"
"cap","0.0","-1.5365645885467529"
"how, how, how, how, choplogic?","1.0","4.3226051330566406"
"what is this?","1.0","0.89495229721069336"
"'proud'  and 'i thank you'  and 'i thank you not'       and yet 'not proud'?","1.0","3.8126249313354492"
"mistress minion you,      thank me no thankings, nor proud me no prouds,      but fettle your fine joints 'gainst thursday next      to go with paris to saint peter's church,      or i will drag thee on a hurdle thither","1.0","3.9679131507873535"
"out, you green sickness carrion i out, you baggage!","1.0","6.292546272277832"
"you tallow face!","1.0","3.3659090995788574"
"lady","1.0","5.6458840370178223"
"fie, fie!","1.0","3.6993718147277832"
"what, are you mad?","1.0","1.1113667488098145"
"jul","0.0","-1.5365645885467529"
"good father, i beseech you on my knees,      hear me with patience but to speak a word","1.0","7.8685512542724609"
"cap","0.0","-1.5365645885467529"
"hang thee, young baggage!","1.0","5.2943058013916016"
"disobedient wretch!","1.0","4.3767609596252441"
"i tell thee what  get thee to church a thursday      or never after look me in the face","1.0","4.2159852981567383"
"speak not, reply not, do not answer me!","0.0","-2.790320873260498"
"my fingers itch","1.0","4.2793798446655273"
"wife, we scarce thought us blest      that god had lent us but this only child       but now i see this one is one too much,      and that we have a curse in having her","1.0","8.5962533950805664"
"out on her, hilding!","1.0","2.7226481437683105"
"nurse","1.0","4.3789544105529785"
"god in heaven bless her!","1.0","0.49611663818359375"
"you are to blame, my lord, to rate her so","0.0","-0.55045080184936523"
"cap","0.0","-1.5365645885467529"
"and why, my lady wisdom?","0.0","-4.1248092651367188"
"hold your tongue,      good prudence","1.0","6.1933670043945312"
"smatter with your gossips, go!","1.0","4.4025354385375977"
"nurse","1.0","4.3789544105529785"
"i speak no treason","1.0","1.6709854602813721"
"cap","0.0","-1.5365645885467529"
"o, god i god en!","1.0","0.060296535491943359"
"nurse","1.0","4.3789544105529785"
"may not one speak?","0.0","-0.60175848007202148"
"cap","0.0","-1.5365645885467529"
"peace, you mumbling fool!","0.0","-3.1470513343811035"
"utter your gravity o'er a gossip's bowl,      for here we need it not","0.0","-1.5048785209655762"
"lady","1.0","5.6458840370178223"
"you are too hot","1.0","1.1133785247802734"
"cap","0.0","-1.5365645885467529"
"god's bread i it makes me mad","1.0","3.6567020416259766"
"day, night, late, early,      at home, abroad, alone, in company,      waking or sleeping, still my care hath been      to have her match'd  and having now provided      a gentleman of princely parentage,      of fair demesnes, youthful, and nobly train'd,      stuff'd, as they say, with honourable parts,      proportion'd as one's thought would wish a man       and then to have a wretched puling fool,      a whining mammet, in her fortune's tender,      to answer 'i'll not wed, i cannot love       i am too young, i pray you pardon me'!","1.0","9.0239076614379883"
"but, an you will not wed, i'll pardon you","1.0","0.84068083763122559"
"graze where you will, you shall not house with me","0.0","-3.3643147945404053"
"look to't, think on't  i do not use to jest","1.0","3.2940912246704102"
"thursday is near  lay hand on heart, advise       an you be mine, i'll give you to my friend       an you be not, hang, beg, starve, die in the streets,      for, by my soul, i'll ne'er acknowledge thee,      nor what is mine shall never do thee good","1.0","4.1987400054931641"
"trust to't","0.0","-1.5908272266387939"
"bethink you","1.0","0.085858345031738281"
"i'll not be forsworn","1.0","2.4121556282043457"
"exit","0.0","-5.5216097831726074"
"jul","0.0","-1.5365645885467529"
"is there no pity sitting in the clouds      that sees into the bottom of my grief?","1.0","0.89240646362304688"
"o sweet my mother, cast me not away!","0.0","-1.1803617477416992"
"delay this marriage for a month, a week       or if you do not, make the bridal bed      in that dim monument where tybalt lies","0.0","-1.6539208889007568"
"lady","1.0","5.6458840370178223"
"talk not to me, for i'll not speak a word","1.0","6.911412239074707"
"do as thou wilt, for i have done with thee","0.0","-1.681704044342041"
"exit","0.0","-5.5216097831726074"
"jul","0.0","-1.5365645885467529"
"o god!  o nurse, how shall this be prevented?","0.0","-3.5271706581115723"
"my husband is on earth, my faith in heaven","1.0","2.0243945121765137"
"how shall that faith return again to earth      unless that husband send it me from heaven      by leaving earth?","0.0","-4.6905169486999512"
"comfort me, counsel me","1.0","5.1575794219970703"
"alack, alack, that heaven should practise stratagems      upon so soft a subject as myself!","1.0","2.1825644969940186"
"what say'st thou?","1.0","2.8744068145751953"
"hast thou not a word of joy?","1.0","2.1529884338378906"
"some comfort, nurse","0.0","-1.7216055393218994"
"nurse","1.0","4.3789544105529785"
"faith, here it is","1.0","2.3753101825714111"
"romeo is banish'd  and all the world to nothing      that he dares ne'er come back to challenge you       or if he do, it needs must be by stealth","1.0","2.9244332313537598"
"then, since the case so stands as now it doth,      i think it best you married with the county","1.0","4.9044547080993652"
"o, he's a lovely gentleman!","1.0","2.6920135021209717"
"romeo's a dishclout to him","0.0","-0.23018646240234375"
"an eagle, madam,      hath not so green, so quick, so fair an eye      as paris hath","1.0","1.630561351776123"
"beshrew my very heart,      i think you are happy in this second match,      for it excels your first  or if it did not,      your first is dead  or 'twere as good he were      as living here and you no use of him","1.0","4.3120255470275879"
"jul","0.0","-1.5365645885467529"
"speak'st thou this from thy heart?","1.0","1.4939489364624023"
"nurse","1.0","4.3789544105529785"
"and from my soul too  else beshrew them both","0.0","-7.3152666091918945"
"jul","0.0","-1.5365645885467529"
"amen!","1.0","4.2881808280944824"
"nurse","1.0","4.3789544105529785"
"what?","1.0","1.6509132385253906"
"jul","0.0","-1.5365645885467529"
"well, thou hast comforted me marvellous much","0.0","-0.21213483810424805"
"go in  and tell my lady i am gone,      having displeas'd my father, to laurence' cell,      to make confession and to be absolv'd","1.0","2.6999869346618652"
"nurse","1.0","4.3789544105529785"
"marry, i will  and this is wisely done","1.0","8.2237348556518555"
"exit","0.0","-5.5216097831726074"
"jul","0.0","-1.5365645885467529"
"ancient damnation!","1.0","8.789616584777832"
"o most wicked fiend!","0.0","-1.4560930728912354"
"is it more sin to wish me thus forsworn,      or to dispraise my lord with that same tongue      which she hath prais'd him with above compare      so many thousand times?","0.0","-5.0183281898498535"
"go, counsellor!","1.0","3.1831295490264893"
"thou and my bosom henceforth shall be twain","1.0","0.65366125106811523"
"i'll to the friar to know his remedy","1.0","2.3874244689941406"
"if all else fail, myself have power to die","0.0","-1.4967188835144043"
"exit","0.0","-5.5216097831726074"
"act iv","1.0","3.512824535369873"
"scene i   friar laurence's cell","1.0","0.36220741271972656"
"enter friar,  laurence  and county paris","1.0","7.2731442451477051"
"friar","0.0","-1.5365645885467529"
"on thursday, sir?","0.0","-3.7926633358001709"
"the time is very short","1.0","3.6032683849334717"
